District,Incidence_Month,Year,Incidence_per_1k,lag1_rainfall,lag2_rainfall,lag3_rainfall,lag1_temperature,lag2_temperature,lag3_temperature
Phalombe,January,2023,34.4961,0.02,0,0,296.539,298.229,298.603
Phalombe,February,2023,29.828,0.02,0.02,0,296.089,296.539,298.229
Phalombe,March,2023,22.4006,0.02,0.02,0.02,296.534,296.089,296.539
Phalombe,April,2023,20.6263,0.04,0.02,0.02,295.609,296.534,296.089
Phalombe,May,2023,36.0705,0,0.04,0.02,294.94,295.609,296.534
Phalombe,June,2023,39.3376,0,0,0.04,294.445,294.94,295.609
Phalombe,July,2023,27.3338,0,0,0,293.73,294.445,294.94
Phalombe,August,2023,21.4176,0,0,0,291.513,293.73,294.445
Phalombe,September,2023,29.4242,0,0,0,292.819,291.513,293.73
Phalombe,October,2023,31.6084,0,0,0,296.847,292.819,291.513
Phalombe,November,2023,21.4788,0,0,0,298.729,296.847,292.819
Phalombe,December,2023,22.266,0,0,0,298.437,298.729,296.847
Phalombe,January,2024,30.7005,0.01,0,0,299.366,298.437,298.729
Phalombe,February,2024,27.8924,0.01,0.01,0,297.317,299.366,298.437
Phalombe,March,2024,26.8682,0.01,0.01,0.01,297.941,297.317,299.366
Phalombe,April,2024,37.5996,0.01,0.01,0.01,297.147,297.941,297.317
Phalombe,May,2024,36.1199,0,0.01,0.01,295.692,297.147,297.941
Phalombe,June,2024,17.8313,0,0,0.01,293.615,295.692,297.147
Phalombe,July,2024,15.1961,0,0,0,291.899,293.615,295.692
Phalombe,August,2024,15.1126,0,0,0,293.139,291.899,293.615
Phalombe,September,2024,14.4941,0,0,0,293.722,293.139,291.899
Phalombe,October,2024,11.3996,0,0,0,295.931,293.722,293.139
Phalombe,November,2024,9.4784,0,0,0,296.279,295.931,293.722
Phalombe,December,2024,17.0178,0.01,0,0,298.262,296.279,295.931
Rumphi,April,2018,84.2913,0.03,0.02,0.03,294.775,295.834,294.517
Rumphi,May,2018,81.3682,0.02,0.03,0.02,294.062,294.775,295.834
Rumphi,June,2018,28.3666,0,0.02,0.03,293.762,294.062,294.775
Rumphi,July,2018,29.6949,0,0,0.02,291.742,293.762,294.062
Rumphi,August,2018,16.9142,0,0,0,290.713,291.742,293.762
Rumphi,September,2018,12.4967,0,0,0,293.127,290.713,291.742
Rumphi,October,2018,14.6596,0,0,0,295.647,293.127,290.713
Rumphi,November,2018,15.4024,0,0,0,296.242,295.647,293.127
Rumphi,December,2018,25.1943,0.01,0,0,297.193,296.242,295.647
Rumphi,January,2019,35.0507,0.03,0.01,0,295.538,297.193,296.242
Rumphi,February,2019,20.5514,0.02,0.03,0.01,295.663,295.538,297.193
Rumphi,March,2019,17.6473,0.02,0.02,0.03,295.681,295.663,295.538
Rumphi,April,2019,19.7259,0.02,0.02,0.02,295.604,295.681,295.663
Rumphi,May,2019,24.1228,0.02,0.02,0.02,295.234,295.604,295.681
Rumphi,June,2019,4.9058,0.01,0.02,0.02,294.001,295.234,295.604
Rumphi,July,2019,7.2197,0,0.01,0.02,291.026,294.001,295.234
Rumphi,August,2019,5.5816,0,0,0.01,291.573,291.026,294.001
Rumphi,September,2019,5.0299,0,0,0,293.308,291.573,291.026
Rumphi,October,2019,6.993,0,0,0,295.266,293.308,291.573
Rumphi,November,2019,8.2591,0,0,0,297.385,295.266,293.308
Rumphi,December,2019,16.6208,0.01,0,0,297.811,297.385,295.266
Rumphi,January,2020,38.9945,0.03,0.01,0,295.556,297.811,297.385
Rumphi,February,2020,23.7837,0.03,0.03,0.01,295.556,295.556,297.811
Rumphi,March,2020,24.1564,0.03,0.03,0.03,295.423,295.556,295.556
Rumphi,April,2020,44.7866,0.04,0.03,0.03,295.053,295.423,295.556
Rumphi,May,2020,52.3459,0.01,0.04,0.03,294.908,295.053,295.423
Rumphi,June,2020,24.4831,0,0.01,0.04,293.462,294.908,295.053
Rumphi,July,2020,22.2425,0,0,0.01,291.803,293.462,294.908
Rumphi,August,2020,12.1704,0,0,0,290.588,291.803,293.462
Rumphi,September,2020,12.8237,0,0,0,293.018,290.588,291.803
Rumphi,October,2020,12.1787,0,0,0,294.951,293.018,290.588
Rumphi,November,2020,18.4356,0,0,0,297.352,294.951,293.018
Rumphi,December,2020,23.8633,0,0,0,297.978,297.352,294.951
Rumphi,January,2021,69.398,0.03,0,0,295.666,297.978,297.352
Rumphi,February,2021,46.2448,0.03,0.03,0,294.893,295.666,297.978
Rumphi,March,2021,55.543,0.03,0.03,0.03,295.296,294.893,295.666
Rumphi,April,2021,66.609,0.03,0.03,0.03,294.676,295.296,294.893
Rumphi,May,2021,75.5298,0.02,0.03,0.03,294.026,294.676,295.296
Rumphi,June,2021,61.1867,0,0.02,0.03,292.346,294.026,294.676
Rumphi,July,2021,26.2211,0,0,0.02,291.4,292.346,294.026
Rumphi,August,2021,15.3356,0,0,0,290.584,291.4,292.346
Rumphi,September,2021,16.562,0,0,0,292.88,290.584,291.4
Rumphi,October,2021,15.4587,0,0,0,295.066,292.88,290.584
Rumphi,November,2021,16.4144,0,0,0,297.061,295.066,292.88
Rumphi,December,2021,23.1327,0,0,0,298.826,297.061,295.066
Rumphi,January,2022,32.9169,0.01,0,0,298.353,298.826,297.061
Rumphi,February,2022,24.9428,0.03,0.01,0,294.867,298.353,298.826
Rumphi,March,2022,11.8065,0.03,0.03,0.01,294.296,294.867,298.353
Rumphi,April,2022,9.8461,0.03,0.03,0.03,294.929,294.296,294.867
Rumphi,May,2022,9.123,0.02,0.03,0.03,294.635,294.929,294.296
Rumphi,June,2022,7.1546,0,0.02,0.03,293.247,294.635,294.929
Rumphi,July,2022,6.2226,0,0,0.02,290.715,293.247,294.635
Rumphi,August,2022,3.8003,0,0,0,290.999,290.715,293.247
Rumphi,September,2022,2.8643,0,0,0,292.721,290.999,290.715
Rumphi,October,2022,3.049,0,0,0,294.358,292.721,290.999
Rumphi,November,2022,3.1374,0,0,0,296.976,294.358,292.721
Rumphi,December,2022,5.4795,0.01,0,0,297.448,296.976,294.358
Rumphi,January,2023,22.6809,0.03,0.01,0,295.422,297.448,296.976
Rumphi,February,2023,11.9543,0.02,0.03,0.01,294.692,295.422,297.448
Rumphi,March,2023,17.1681,0.02,0.02,0.03,295.588,294.692,295.422
Rumphi,April,2023,12.517,0.04,0.02,0.02,294.883,295.588,294.692
Rumphi,May,2023,14.7127,0.02,0.04,0.02,294.291,294.883,295.588
Rumphi,June,2023,12.9341,0,0.02,0.04,293.688,294.291,294.883
Rumphi,July,2023,7.1655,0,0,0.02,292.951,293.688,294.291
Rumphi,August,2023,6.4494,0,0,0,291.393,292.951,293.688
Rumphi,September,2023,6.4533,0,0,0,292.916,291.393,292.951
Rumphi,October,2023,6.3234,0,0,0,295.99,292.916,291.393
Rumphi,November,2023,6.3549,0,0,0,298.454,295.99,292.916
Rumphi,December,2023,14.7127,0.01,0,0,298.097,298.454,295.99
Rumphi,January,2024,42.1179,0.02,0.01,0,297.127,298.097,298.454
Rumphi,February,2024,35.2865,0.04,0.02,0.01,295.166,297.127,298.097
Rumphi,March,2024,36.0498,0.04,0.04,0.02,295.793,295.166,297.127
Rumphi,April,2024,59.4701,0.04,0.04,0.04,295.644,295.793,295.166
Rumphi,May,2024,58.753,0.02,0.04,0.04,294.81,295.644,295.793
Rumphi,June,2024,34.2726,0,0.02,0.04,293.018,294.81,295.644
Rumphi,July,2024,19.5612,0,0,0.02,291.38,293.018,294.81
Rumphi,August,2024,13.5548,0,0,0,291.685,291.38,293.018
Rumphi,September,2024,13.2426,0,0,0,292.866,291.685,291.38
Rumphi,October,2024,14.9735,0,0,0,295.291,292.866,291.685
Rumphi,November,2024,21.9707,0,0,0,296.431,295.291,292.866
Rumphi,December,2024,40.9999,0.01,0,0,297.65,296.431,295.291
Salima,April,2018,80.1735,0.01,0.02,0.02,297.567,297.839,297.523
Salima,May,2018,81.913,0.01,0.01,0.02,296.427,297.567,297.839
Salima,June,2018,35.5539,0,0.01,0.01,295.881,296.427,297.567
Salima,July,2018,43.9672,0,0,0.01,293.497,295.881,296.427
Salima,August,2018,42.8717,0,0,0,292.492,293.497,295.881
Salima,September,2018,49.2235,0,0,0,295.306,292.492,293.497
Salima,October,2018,49.6772,0,0,0,297.761,295.306,292.492
Salima,November,2018,28.9616,0,0,0,297.96,297.761,295.306
Salima,December,2018,21.9679,0,0,0,298.753,297.96,297.761
Salima,January,2019,38.2767,0.03,0,0,297.608,298.753,297.96
Salima,February,2019,30.573,0.02,0.03,0,297.582,297.608,298.753
Salima,March,2019,26.6349,0.02,0.02,0.03,297.686,297.582,297.608
Salima,April,2019,23.5193,0.02,0.02,0.02,297.755,297.686,297.582
Salima,May,2019,20.1986,0,0.02,0.02,297.242,297.755,297.686
Salima,June,2019,14.2537,0,0,0.02,295.309,297.242,297.755
Salima,July,2019,11.2783,0,0,0,292.94,295.309,297.242
Salima,August,2019,12.8483,0,0,0,292.983,292.94,295.309
Salima,September,2019,16.3396,0,0,0,295.001,292.983,292.94
Salima,October,2019,19.0835,0,0,0,296.438,295.001,292.983
Salima,November,2019,13.4109,0,0,0,299.377,296.438,295.001
Salima,December,2019,23.9194,0.01,0,0,299.995,299.377,296.438
Salima,January,2020,56.0875,0.02,0.01,0,298.183,299.995,299.377
Salima,February,2020,43.9629,0.03,0.02,0.01,297.523,298.183,299.995
Salima,March,2020,60.6093,0.02,0.03,0.02,297.771,297.523,298.183
Salima,April,2020,54.0999,0.01,0.02,0.03,297.734,297.771,297.523
Salima,May,2020,46.0491,0,0.01,0.02,297.804,297.734,297.771
Salima,June,2020,39.2259,0,0,0.01,295.374,297.804,297.734
Salima,July,2020,31.8067,0,0,0,293.543,295.374,297.804
Salima,August,2020,30.0915,0,0,0,292.445,293.543,295.374
Salima,September,2020,41.2944,0,0,0,294.466,292.445,293.543
Salima,October,2020,38.0654,0,0,0,296.636,294.466,292.445
Salima,November,2020,24.721,0,0,0,299.597,296.636,294.466
Salima,December,2020,21.5354,0,0,0,300.841,299.597,296.636
Salima,January,2021,87.1148,0.02,0,0,298.551,300.841,299.597
Salima,February,2021,85.6757,0.03,0.02,0,297.471,298.551,300.841
Salima,March,2021,102.3435,0.03,0.03,0.02,297.852,297.471,298.551
Salima,April,2021,83.9988,0.03,0.03,0.03,296.505,297.852,297.471
Salima,May,2021,63.4438,0,0.03,0.03,295.931,296.505,297.852
Salima,June,2021,46.6148,0,0,0.03,294.089,295.931,296.505
Salima,July,2021,37.3091,0,0,0,292.829,294.089,295.931
Salima,August,2021,28.0284,0,0,0,292.419,292.829,294.089
Salima,September,2021,34.7246,0,0,0,294.269,292.419,292.829
Salima,October,2021,42.0675,0,0,0,296.74,294.269,292.419
Salima,November,2021,27.3434,0,0,0,298.785,296.74,294.269
Salima,December,2021,19.0239,0,0,0,301.158,298.785,296.74
Salima,January,2022,26.4226,0.01,0,0,300.743,301.158,298.785
Salima,February,2022,59.42,0.03,0.01,0,297.183,300.743,301.158
Salima,March,2022,63.075,0.03,0.03,0.01,296.931,297.183,300.743
Salima,April,2022,61.3996,0.01,0.03,0.03,297.494,296.931,297.183
Salima,May,2022,52.4683,0.01,0.01,0.03,296.918,297.494,296.931
Salima,June,2022,40.4026,0,0.01,0.01,295.268,296.918,297.494
Salima,July,2022,25.3199,0,0,0.01,292.346,295.268,296.918
Salima,August,2022,28.4562,0,0,0,292.663,292.346,295.268
Salima,September,2022,25.0363,0,0,0,294.485,292.663,292.346
Salima,October,2022,30.432,0,0,0,296.267,294.485,292.663
Salima,November,2022,20.3869,0,0,0,299.649,296.267,294.485
Salima,December,2022,18.0659,0,0,0,300.03,299.649,296.267
Salima,January,2023,82.1092,0.03,0,0,297.396,300.03,299.649
Salima,February,2023,86.1454,0.03,0.03,0,296.962,297.396,300.03
Salima,March,2023,98.5986,0.03,0.03,0.03,297.419,296.962,297.396
Salima,April,2023,83.0112,0.03,0.03,0.03,297.012,297.419,296.962
Salima,May,2023,94.3029,0.01,0.03,0.03,296.39,297.012,297.419
Salima,June,2023,92.1107,0,0.01,0.03,295.801,296.39,297.012
Salima,July,2023,67.6071,0,0,0.01,295.024,295.801,296.39
Salima,August,2023,61.7144,0,0,0,293.044,295.024,295.801
Salima,September,2023,93.274,0,0,0,294.471,293.044,295.024
Salima,October,2023,66.3458,0,0,0,297.949,294.471,293.044
Salima,November,2023,32.8825,0,0,0,300.404,297.949,294.471
Salima,December,2023,24.7649,0.01,0,0,299.884,300.404,297.949
Salima,January,2024,66.5724,0.01,0.01,0,299.813,299.884,300.404
Salima,February,2024,64.9796,0.03,0.01,0.01,298.052,299.813,299.884
Salima,March,2024,56.3799,0.02,0.03,0.01,298.607,298.052,299.813
Salima,April,2024,85.029,0.01,0.02,0.03,298.239,298.607,298.052
Salima,May,2024,88.9686,0,0.01,0.02,297.306,298.239,298.607
Salima,June,2024,58.0151,0,0,0.01,295.372,297.306,298.239
Salima,July,2024,54.2609,0,0,0,293.515,295.372,297.306
Salima,August,2024,55.9208,0,0,0,294.377,293.515,295.372
Salima,September,2024,56.0144,0,0,0,295.228,294.377,293.515
Salima,October,2024,40.6427,0,0,0,297.189,295.228,294.377
Salima,November,2024,29.5214,0,0,0,298.214,297.189,295.228
Salima,December,2024,20.1801,0,0,0,299.993,298.214,297.189
Thyolo,April,2018,20.5976,0.01,0.02,0.01,297.764,298.363,298.179
Thyolo,May,2018,19.2468,0.01,0.01,0.02,296.392,297.764,298.363
Thyolo,June,2018,11.7258,0,0.01,0.01,295.346,296.392,297.764
Thyolo,July,2018,8.004,0,0,0.01,292.786,295.346,296.392
Thyolo,August,2018,7.0878,0,0,0,291.106,292.786,295.346
Thyolo,September,2018,7.0144,0,0,0,295.275,291.106,292.786
Thyolo,October,2018,7.0878,0,0,0,298.364,295.275,291.106
Thyolo,November,2018,6.4193,0,0,0,297.517,298.364,295.275
Thyolo,December,2018,11.968,0.01,0,0,298.609,297.517,298.364
Thyolo,January,2019,17.6225,0.02,0.01,0,298.13,298.609,297.517
Thyolo,February,2019,13.8819,0.03,0.02,0.01,297.668,298.13,298.609
Thyolo,March,2019,13.0519,0.01,0.03,0.02,297.849,297.668,298.13
Thyolo,April,2019,10.7441,0.04,0.01,0.03,296.928,297.849,297.668
Thyolo,May,2019,13.6615,0,0.04,0.01,296.47,296.928,297.849
Thyolo,June,2019,6.8593,0,0,0.04,293.847,296.47,296.928
Thyolo,July,2019,5.9953,0,0,0,291.686,293.847,296.47
Thyolo,August,2019,6.6593,0,0,0,291.517,291.686,293.847
Thyolo,September,2019,8.1765,0,0,0,294.639,291.517,291.686
Thyolo,October,2019,10.7237,0,0,0,295.872,294.639,291.517
Thyolo,November,2019,9.1086,0,0,0,300.231,295.872,294.639
Thyolo,December,2019,24.1811,0.01,0,0,300.547,300.231,295.872
Thyolo,January,2020,37.4134,0.01,0.01,0,299.447,300.547,300.231
Thyolo,February,2020,24.1712,0.03,0.01,0.01,297.49,299.447,300.547
Thyolo,March,2020,30.7073,0.01,0.03,0.01,298.051,297.49,299.447
Thyolo,April,2020,36.8217,0,0.01,0.03,297.324,298.051,297.49
Thyolo,May,2020,37.1657,0,0,0.01,297.316,297.324,298.051
Thyolo,June,2020,16.31,0,0,0,294.319,297.316,297.324
Thyolo,July,2020,12.3774,0,0,0,292.077,294.319,297.316
Thyolo,August,2020,10.47,0,0,0,291.08,292.077,294.319
Thyolo,September,2020,12.5528,0,0,0,294.02,291.08,292.077
Thyolo,October,2020,13.9743,0,0,0,296.819,294.02,291.08
Thyolo,November,2020,15.2205,0,0,0,298.986,296.819,294.02
Thyolo,December,2020,20.9481,0,0,0,301.955,298.986,296.819
Thyolo,January,2021,34.9273,0.02,0,0,299.128,301.955,298.986
Thyolo,February,2021,22.0562,0.02,0.02,0,298.411,299.128,301.955
Thyolo,March,2021,23.3749,0.01,0.02,0.02,298.987,298.411,299.128
Thyolo,April,2021,19.7428,0.01,0.01,0.02,296.905,298.987,298.411
Thyolo,May,2021,17.5743,0,0.01,0.01,295.353,296.905,298.987
Thyolo,June,2021,10.6394,0,0,0.01,293.014,295.353,296.905
Thyolo,July,2021,6.2103,0,0,0,291.992,293.014,295.353
Thyolo,August,2021,5.8691,0,0,0,291.301,291.992,293.014
Thyolo,September,2021,6.263,0,0,0,293.572,291.301,291.992
Thyolo,October,2021,7.1773,0,0,0,296.466,293.572,291.301
Thyolo,November,2021,7.8913,0,0,0,298.435,296.466,293.572
Thyolo,December,2021,11.2481,0.01,0,0,300.777,298.435,296.466
Thyolo,January,2022,14.9327,0,0.01,0,301.252,300.777,298.435
Thyolo,February,2022,13.6134,0.03,0,0.01,297.274,301.252,300.777
Thyolo,March,2022,9.7047,0.01,0.03,0,297.407,297.274,301.252
Thyolo,April,2022,8.5839,0.02,0.01,0.03,296.721,297.407,297.274
Thyolo,May,2022,9.5439,0.01,0.02,0.01,296.143,296.721,297.407
Thyolo,June,2022,6.2048,0,0.01,0.02,293.716,296.143,296.721
Thyolo,July,2022,5.1462,0.01,0,0.01,290.855,293.716,296.143
Thyolo,August,2022,4.5144,0,0.01,0,291.256,290.855,293.716
Thyolo,September,2022,4.181,0,0,0.01,293.779,291.256,290.855
Thyolo,October,2022,5.0956,0,0,0,296.088,293.779,291.256
Thyolo,November,2022,6.0737,0,0,0,300.079,296.088,293.779
Thyolo,December,2022,9.361,0,0,0,299.271,300.079,296.088
Thyolo,January,2023,22.1767,0.02,0,0,298.056,299.271,300.079
Thyolo,February,2023,15.412,0.02,0.02,0,297.279,298.056,299.271
Thyolo,March,2023,10.4276,0.02,0.02,0.02,297.922,297.279,298.056
Thyolo,April,2023,7.5405,0.04,0.02,0.02,296.61,297.922,297.279
Thyolo,May,2023,13.5703,0,0.04,0.02,296.011,296.61,297.922
Thyolo,June,2023,11.6226,0,0,0.04,295.116,296.011,296.61
Thyolo,July,2023,8.954,0,0,0,294.239,295.116,296.011
Thyolo,August,2023,8.9732,0,0,0,292.326,294.239,295.116
Thyolo,September,2023,13.8144,0,0,0,293.765,292.326,294.239
Thyolo,October,2023,10.860900000000001,0,0,0,298.296,293.765,292.326
Thyolo,November,2023,11.4424,0,0,0,300.073,298.296,293.765
Thyolo,December,2023,14.0918,0,0,0,299.761,300.073,298.296
Thyolo,January,2024,31.089,0.01,0,0,300.79,299.761,300.073
Thyolo,February,2024,27.6586,0.01,0.01,0,298.499,300.79,299.761
Thyolo,March,2024,21.2841,0.01,0.01,0.01,299.412,298.499,300.79
Thyolo,April,2024,28.2419,0.01,0.01,0.01,298.65,299.412,298.499
Thyolo,May,2024,40.5601,0,0.01,0.01,296.698,298.65,299.412
Thyolo,June,2024,20.5471,0,0,0.01,294.643,296.698,298.65
Thyolo,July,2024,18.1233,0,0,0,292.703,294.643,296.698
Thyolo,August,2024,21.3521,0,0,0,293.385,292.703,294.643
Thyolo,September,2024,23.529,0,0,0,294.79,293.385,292.703
Thyolo,October,2024,21.7741,0,0,0,296.762,294.79,293.385
Thyolo,November,2024,24.8329,0,0,0,297.562,296.762,294.79
Thyolo,December,2024,37.626,0.01,0,0,299.637,297.562,296.762
Zomba,April,2018,57.0463,0.01,0.02,0.01,297.595,297.611,297.555
Zomba,May,2018,50.1606,0.01,0.01,0.02,295.856,297.595,297.611
Zomba,June,2018,26.9006,0,0.01,0.01,294.708,295.856,297.595
Zomba,July,2018,19.0526,0,0,0.01,292.336,294.708,295.856
Zomba,August,2018,16.4354,0,0,0,291.325,292.336,294.708
Zomba,September,2018,20.1417,0,0,0,294.974,291.325,292.336
Zomba,October,2018,21.1146,0,0,0,297.535,294.974,291.325
Zomba,November,2018,16.3615,0,0,0,297.042,297.535,294.974
Zomba,December,2018,17.1243,0.01,0,0,298.03,297.042,297.535
Zomba,January,2019,46.4067,0.02,0.01,0,297.513,298.03,297.042
Zomba,February,2019,31.2565,0.02,0.02,0.01,296.939,297.513,298.03
Zomba,March,2019,37.5915,0.01,0.02,0.02,297.323,296.939,297.513
Zomba,April,2019,40.2484,0.03,0.01,0.02,296.674,297.323,296.939
Zomba,May,2019,55.0371,0,0.03,0.01,296.373,296.674,297.323
Zomba,June,2019,31.5216,0,0,0.03,293.693,296.373,296.674
Zomba,July,2019,21.5255,0,0,0,291.588,293.693,296.373
Zomba,August,2019,16.4643,0,0,0,291.425,291.588,293.693
Zomba,September,2019,17.3227,0,0,0,294.316,291.425,291.588
Zomba,October,2019,17.8759,0,0,0,295.441,294.316,291.425
Zomba,November,2019,16.4413,0,0,0,299.405,295.441,294.316
Zomba,December,2019,27.4761,0.01,0,0,299.875,299.405,295.441
Zomba,January,2020,55.0078,0.01,0.01,0,298.329,299.875,299.405
Zomba,February,2020,42.6308,0.03,0.01,0.01,296.837,298.329,299.875
Zomba,March,2020,42.8667,0.01,0.03,0.01,297.485,296.837,298.329
Zomba,April,2020,49.7895,0,0.01,0.03,297.01,297.485,296.837
Zomba,May,2020,47.6245,0,0,0.01,296.998,297.01,297.485
Zomba,June,2020,30.2034,0,0,0,293.839,296.998,297.01
Zomba,July,2020,18.178,0,0,0,292,293.839,296.998
Zomba,August,2020,10.2063,0,0,0,291.1,292,293.839
Zomba,September,2020,20.2172,0,0,0,293.881,291.1,292
Zomba,October,2020,21.4715,0,0,0,296.235,293.881,291.1
Zomba,November,2020,22.8168,0,0,0,298.432,296.235,293.881
Zomba,December,2020,23.4995,0,0,0,300.899,298.432,296.235
Zomba,January,2021,47.0578,0.01,0,0,298.807,300.899,298.432
Zomba,February,2021,30.9904,0.02,0.01,0,297.625,298.807,300.899
Zomba,March,2021,48.6056,0.02,0.02,0.01,297.949,297.625,298.807
Zomba,April,2021,42.7078,0.01,0.02,0.02,296.21,297.949,297.625
Zomba,May,2021,46.4323,0,0.01,0.02,294.846,296.21,297.949
Zomba,June,2021,34.9787,0,0,0.01,292.686,294.846,296.21
Zomba,July,2021,18.0879,0,0,0,291.595,292.686,294.846
Zomba,August,2021,20.4239,0,0,0,291.181,291.595,292.686
Zomba,September,2021,17.6548,0,0,0,293.29,291.181,291.595
Zomba,October,2021,16.4818,0,0,0,295.829,293.29,291.181
Zomba,November,2021,14.9637,0,0,0,298.014,295.829,293.29
Zomba,December,2021,12.0428,0,0,0,300.295,298.014,295.829
Zomba,January,2022,13.2669,0,0,0,300.798,300.295,298.014
Zomba,February,2022,13.6997,0.03,0,0,296.674,300.798,300.295
Zomba,March,2022,11.134,0.01,0.03,0,297.042,296.674,300.798
Zomba,April,2022,10.8228,0.01,0.01,0.03,296.468,297.042,296.674
Zomba,May,2022,15.9231,0,0.01,0.01,295.958,296.468,297.042
Zomba,June,2022,12.5358,0,0,0.01,293.691,295.958,296.468
Zomba,July,2022,8.5316,0,0,0,291.018,293.691,295.958
Zomba,August,2022,8.1516,0,0,0,291.4,291.018,293.691
Zomba,September,2022,10.1057,0,0,0,293.591,291.4,291.018
Zomba,October,2022,10.7647,0,0,0,295.389,293.591,291.4
Zomba,November,2022,9.4651,0,0,0,299.048,295.389,293.591
Zomba,December,2022,14.6676,0,0,0,299.106,299.048,295.389
Zomba,January,2023,36.331,0.02,0,0,297.102,299.106,299.048
Zomba,February,2023,25.7604,0.02,0.02,0,296.578,297.102,299.106
Zomba,March,2023,25.5842,0.02,0.02,0.02,296.989,296.578,297.102
Zomba,April,2023,23.0257,0.03,0.02,0.02,296.207,296.989,296.578
Zomba,May,2023,29.3012,0,0.03,0.02,295.428,296.207,296.989
Zomba,June,2023,29.2125,0,0,0.03,294.613,295.428,296.207
Zomba,July,2023,23.784300000000002,0,0,0,293.823,294.613,295.428
Zomba,August,2023,22.6501,0,0,0,291.969,293.823,294.613
Zomba,September,2023,31.7257,0,0,0,293.509,291.969,293.823
Zomba,October,2023,37.9738,0,0,0,297.426,293.509,291.969
Zomba,November,2023,32.5181,0,0,0,299.528,297.426,293.509
Zomba,December,2023,34.4193,0,0,0,299.257,299.528,297.426
Zomba,January,2024,60.1061,0.01,0,0,300.207,299.257,299.528
Zomba,February,2024,44.046,0.02,0.01,0,297.86,300.207,299.257
Zomba,March,2024,61.0412,0.01,0.02,0.01,298.549,297.86,300.207
Zomba,April,2024,62.6197,0,0.01,0.02,297.718,298.549,297.86
Zomba,May,2024,92.1489,0,0,0.01,296.515,297.718,298.549
Zomba,June,2024,57.127,0,0,0,294.386,296.515,297.718
Zomba,July,2024,40.3242,0,0,0,292.548,294.386,296.515
Zomba,August,2024,41.8913,0,0,0,293.48,292.548,294.386
Zomba,September,2024,34.6691,0,0,0,294.264,293.48,292.548
Zomba,October,2024,35.7976,0,0,0,296.531,294.264,293.48
Zomba,November,2024,33.8943,0,0,0,297.155,296.531,294.264
Zomba,December,2024,48.4267,0,0,0,299.077,297.155,296.531
